S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix
Rcv,Nrm,  506,  501,Unknown,392,15807447,151038144:3003,151038144:54262,0,0,0,258,
Snd,Nrm,4294967295,  730,ID_REPLICA_MANAGER_SERIALIZE,1270,15807507,151038144:3003,151038144:54262,0,0,0,475,
Rcv,Nrm,  507,  502,Unknown,392,15807647,151038144:3003,151038144:54262,0,0,0,259,
Snd,Nrm,4294967295,  731,ID_REPLICA_MANAGER_SERIALIZE,1270,15807707,151038144:3003,151038144:54262,0,0,0,476,
Rcv,Nrm,  508,  503,Unknown,488,15807857,151038144:3003,151038144:54262,0,0,0,260,
Snd,Nrm,4294967295,  732,ID_REPLICA_MANAGER_SERIALIZE,1270,15807917,151038144:3003,151038144:54262,0,0,0,477,
Rcv,Nrm,  509,  504,Unknown,488,15808067,151038144:3003,151038144:54262,0,0,0,261,
Snd,Nrm,4294967295,  733,ID_REPLICA_MANAGER_SERIALIZE,1270,15808128,151038144:3003,151038144:54262,0,0,0,478,
Rcv,Nrm,  510,  505,Unknown,488,15808267,151038144:3003,151038144:54262,0,0,0,262,
Snd,Nrm,4294967295,  734,ID_REPLICA_MANAGER_SERIALIZE,1270,15808327,151038144:3003,151038144:54262,0,0,0,479,
Rcv,Nrm,  511,  506,Unknown,392,15808477,151038144:3003,151038144:54262,0,0,0,263,
Snd,Nrm,4294967295,  735,ID_REPLICA_MANAGER_SERIALIZE,1270,15808537,151038144:3003,151038144:54262,0,0,0,480,
Rcv,Nrm,  512,  507,Unknown,488,15808687,151038144:3003,151038144:54262,0,0,0,264,
Snd,Nrm,4294967295,  736,ID_REPLICA_MANAGER_SERIALIZE,1270,15808748,151038144:3003,151038144:54262,0,0,0,481,
Rcv,Nrm,  513,  508,Unknown,488,15808897,151038144:3003,151038144:54262,0,0,0,265,
Snd,Nrm,4294967295,  737,ID_REPLICA_MANAGER_SERIALIZE,1270,15808957,151038144:3003,151038144:54262,0,0,0,482,
Rcv,Nrm,  514,  509,Unknown,488,15809097,151038144:3003,151038144:54262,0,0,0,266,
Snd,Nrm,4294967295,  738,ID_REPLICA_MANAGER_SERIALIZE,1270,15809157,151038144:3003,151038144:54262,0,0,0,483,
Rcv,Nrm,  515,  510,Unknown,488,15809297,151038144:3003,151038144:54262,0,0,0,267,
Snd,Nrm,4294967295,  739,ID_REPLICA_MANAGER_SERIALIZE,1270,15809357,151038144:3003,151038144:54262,0,0,0,484,
Rcv,Nrm,  516,  511,Unknown,488,15809507,151038144:3003,151038144:54262,0,0,0,268,
Snd,Nrm,4294967295,  740,ID_REPLICA_MANAGER_SERIALIZE,1270,15809567,151038144:3003,151038144:54262,0,0,0,485,
Rcv,Nrm,  517,  512,Unknown,488,15809717,151038144:3003,151038144:54262,0,0,0,269,
Snd,Nrm,4294967295,  741,ID_REPLICA_MANAGER_SERIALIZE,1270,15809777,151038144:3003,151038144:54262,0,0,0,486,
Rcv,Nrm,  518,  513,Unknown,488,15809937,151038144:3003,151038144:54262,0,0,0,270,
Snd,Nrm,4294967295,  742,ID_REPLICA_MANAGER_SERIALIZE,1270,15809997,151038144:3003,151038144:54262,0,0,0,487,
Rcv,Nrm,  519,  514,Unknown,488,15810157,151038144:3003,151038144:54262,0,0,0,271,
Snd,Nrm,4294967295,  743,ID_REPLICA_MANAGER_SERIALIZE,1270,15810217,151038144:3003,151038144:54262,0,0,0,488,
Rcv,Nrm,  520,  515,Unknown,488,15810367,151038144:3003,151038144:54262,0,0,0,272,
Snd,Nrm,4294967295,  744,ID_REPLICA_MANAGER_SERIALIZE,1270,15810427,151038144:3003,151038144:54262,0,0,0,489,
Rcv,Nrm,  521,  516,Unknown,488,15810567,151038144:3003,151038144:54262,0,0,0,273,
Snd,Nrm,4294967295,  745,ID_REPLICA_MANAGER_SERIALIZE,1270,15810627,151038144:3003,151038144:54262,0,0,0,490,
Rcv,Nrm,  522,  517,Unknown,488,15810777,151038144:3003,151038144:54262,0,0,0,274,
Snd,Nrm,4294967295,  746,ID_REPLICA_MANAGER_SERIALIZE,1270,15810837,151038144:3003,151038144:54262,0,0,0,491,
Rcv,Nrm,  523,  518,ID_INTERNAL_PING,40,15810977,151038144:3003,151038144:54262,0,0,0,491,
Rcv,Nrm,  524,  519,Unknown,488,15810997,151038144:3003,151038144:54262,0,0,0,275,
Snd,Nrm,4294967295,  748,ID_CONNECTED_PONG,72,15810997,151038144:3003,151038144:54262,0,0,0,491,
Snd,Nrm,4294967295,  749,ID_REPLICA_MANAGER_SERIALIZE,1270,15811057,151038144:3003,151038144:54262,0,0,0,492,
Rcv,Nrm,  525,  520,Unknown,392,15811198,151038144:3003,151038144:54262,0,0,0,276,
Snd,Nrm,4294967295,  750,ID_REPLICA_MANAGER_SERIALIZE,1270,15811258,151038144:3003,151038144:54262,0,0,0,493,
Rcv,Nrm,  526,  521,Unknown,488,15811408,151038144:3003,151038144:54262,0,0,0,277,
Snd,Nrm,4294967295,  751,ID_REPLICA_MANAGER_SERIALIZE,1270,15811470,151038144:3003,151038144:54262,0,0,0,494,
Rcv,Nrm,  527,  522,Unknown,488,15811618,151038144:3003,151038144:54262,0,0,0,278,
Snd,Nrm,4294967295,  752,ID_REPLICA_MANAGER_SERIALIZE,1270,15811678,151038144:3003,151038144:54262,0,0,0,495,
Rcv,Nrm,  528,  523,Unknown,488,15811828,151038144:3003,151038144:54262,0,0,0,279,
Snd,Nrm,4294967295,  753,ID_REPLICA_MANAGER_SERIALIZE,1270,15811889,151038144:3003,151038144:54262,0,0,0,496,
Rcv,Nrm,  529,  524,Unknown,392,15812038,151038144:3003,151038144:54262,0,0,0,280,
Snd,Nrm,4294967295,  754,ID_REPLICA_MANAGER_SERIALIZE,1270,15812098,151038144:3003,151038144:54262,0,0,0,497,
Rcv,Nrm,  530,  525,Unknown,392,15812248,151038144:3003,151038144:54262,0,0,0,281,
Snd,Nrm,4294967295,  755,ID_REPLICA_MANAGER_SERIALIZE,1270,15812308,151038144:3003,151038144:54262,0,0,0,498,
Rcv,Nrm,  531,  526,Unknown,392,15812468,151038144:3003,151038144:54262,0,0,0,282,
Snd,Nrm,4294967295,  756,ID_REPLICA_MANAGER_SERIALIZE,1270,15812528,151038144:3003,151038144:54262,0,0,0,499,
Rcv,Nrm,  532,  527,Unknown,392,15812668,151038144:3003,151038144:54262,0,0,0,283,
Snd,Nrm,4294967295,  757,ID_REPLICA_MANAGER_SERIALIZE,1270,15812728,151038144:3003,151038144:54262,0,0,0,500,
Rcv,Nrm,  533,  528,Unknown,488,15812878,151038144:3003,151038144:54262,0,0,0,284,
Snd,Nrm,4294967295,  758,ID_REPLICA_MANAGER_SERIALIZE,1270,15812938,151038144:3003,151038144:54262,0,0,0,501,
Rcv,Nrm,  534,  529,Unknown,488,15813089,151038144:3003,151038144:54262,0,0,0,285,
Snd,Nrm,4294967295,  759,ID_REPLICA_MANAGER_SERIALIZE,1270,15813149,151038144:3003,151038144:54262,0,0,0,502,
Rcv,Nrm,  535,  530,Unknown,488,15813298,151038144:3003,151038144:54262,0,0,0,286,
Snd,Nrm,4294967295,  760,ID_REPLICA_MANAGER_SERIALIZE,1270,15813358,151038144:3003,151038144:54262,0,0,0,503,
Rcv,Nrm,  536,  531,Unknown,488,15813508,151038144:3003,151038144:54262,0,0,0,287,
Snd,Nrm,4294967295,  761,ID_REPLICA_MANAGER_SERIALIZE,1270,15813568,151038144:3003,151038144:54262,0,0,0,504,
Rcv,Nrm,  537,  532,Unknown,488,15813728,151038144:3003,151038144:54262,0,0,0,288,
Snd,Nrm,4294967295,  762,ID_REPLICA_MANAGER_SERIALIZE,1270,15813790,151038144:3003,151038144:54262,0,0,0,505,
Rcv,Nrm,  538,  533,Unknown,392,15813929,151038144:3003,151038144:54262,0,0,0,289,
Snd,Nrm,4294967295,  763,ID_REPLICA_MANAGER_SERIALIZE,1270,15813989,151038144:3003,151038144:54262,0,0,0,506,
Rcv,Nrm,  539,  534,Unknown,392,15814128,151038144:3003,151038144:54262,0,0,0,290,
Snd,Nrm,4294967295,  764,ID_REPLICA_MANAGER_SERIALIZE,1270,15814188,151038144:3003,151038144:54262,0,0,0,507,
Rcv,Nrm,  540,  535,Unknown,392,15814339,151038144:3003,151038144:54262,0,0,0,291,
Snd,Nrm,4294967295,  765,ID_REPLICA_MANAGER_SERIALIZE,1270,15814398,151038144:3003,151038144:54262,0,0,0,508,
Rcv,Nrm,  541,  536,Unknown,488,15814548,151038144:3003,151038144:54262,0,0,0,292,
Snd,Nrm,4294967295,  766,ID_REPLICA_MANAGER_SERIALIZE,1270,15814608,151038144:3003,151038144:54262,0,0,0,509,
Rcv,Nrm,  542,  537,Unknown,488,15814768,151038144:3003,151038144:54262,0,0,0,293,
Snd,Nrm,4294967295,  767,ID_REPLICA_MANAGER_SERIALIZE,1270,15814828,151038144:3003,151038144:54262,0,0,0,510,
Rcv,Nrm,  543,  538,Unknown,392,15814968,151038144:3003,151038144:54262,0,0,0,294,
Snd,Nrm,4294967295,  768,ID_REPLICA_MANAGER_SERIALIZE,1270,15815028,151038144:3003,151038144:54262,0,0,0,511,
Rcv,Nrm,  544,  539,Unknown,488,15815189,151038144:3003,151038144:54262,0,0,0,295,
Snd,Nrm,4294967295,  769,ID_REPLICA_MANAGER_SERIALIZE,1270,15815249,151038144:3003,151038144:54262,0,0,0,512,
Rcv,Nrm,  545,  540,Unknown,488,15815389,151038144:3003,151038144:54262,0,0,0,296,
Snd,Nrm,4294967295,  770,ID_REPLICA_MANAGER_SERIALIZE,1270,15815449,151038144:3003,151038144:54262,0,0,0,513,
Rcv,Nrm,  546,  541,Unknown,488,15815588,151038144:3003,151038144:54262,0,0,0,297,
Snd,Nrm,4294967295,  771,ID_REPLICA_MANAGER_SERIALIZE,1270,15815648,151038144:3003,151038144:54262,0,0,0,514,
Rcv,Nrm,  547,  542,Unknown,392,15815808,151038144:3003,151038144:54262,0,0,0,298,
Snd,Nrm,4294967295,  772,ID_REPLICA_MANAGER_SERIALIZE,1270,15815868,151038144:3003,151038144:54262,0,0,0,515,
Rcv,Nrm,  548,  543,ID_INTERNAL_PING,40,15815979,151038144:3003,151038144:54262,0,0,0,515,
Snd,Nrm,4294967295,  774,ID_CONNECTED_PONG,72,15816008,151038144:3003,151038144:54262,0,0,0,515,
Rcv,Nrm,  549,  544,Unknown,296,15816019,151038144:3003,151038144:54262,0,0,0,299,
Snd,Nrm,4294967295,  775,ID_REPLICA_MANAGER_SERIALIZE,1270,15816079,151038144:3003,151038144:54262,0,0,0,516,
Rcv,Nrm,  550,  545,Unknown,816,15818508,151038144:3003,151038144:54262,0,0,0,222,
Snd,Nrm,4294967295,  777,Unknown,96,15818538,151038144:3003,151038144:54262,0,0,0,517,
Rcv,Nrm,  551,  546,Unknown,296,15822099,151038144:3003,151038144:54262,0,0,0,300,
Snd,Nrm,4294967295,  778,ID_REPLICA_MANAGER_SERIALIZE,1270,15822158,151038144:3003,151038144:54262,0,0,0,518,
Rcv,Nrm,  552,  547,ID_INTERNAL_PING,40,15823509,151038144:3003,151038144:54262,0,0,0,518,
Snd,Nrm,4294967295,  780,ID_CONNECTED_PONG,72,15823539,151038144:3003,151038144:54262,0,0,0,518,
Snd,Nrm,4294967295,  781,ID_INTERNAL_PING,40,15827180,151038144:3003,151038144:54262,0,0,0,518,
Rcv,Nrm,  553,  548,ID_CONNECTED_PONG,72,15827191,151038144:3003,151038144:54262,0,0,0,518,
Rcv,Nrm,  554,  549,Unknown,296,15828162,151038144:3003,151038144:54262,0,0,0,301,
Snd,Nrm,4294967295,  782,ID_REPLICA_MANAGER_SERIALIZE,1270,15828222,151038144:3003,151038144:54262,0,0,0,519,
Rcv,Nrm,  555,  550,ID_INTERNAL_PING,40,15828512,151038144:3003,151038144:54262,0,0,0,519,
Snd,Nrm,4294967295,  784,ID_CONNECTED_PONG,72,15828542,151038144:3003,151038144:54262,0,0,0,519,
Rcv,Nrm,  556,  551,Unknown,464,15828982,151038144:3003,151038144:54262,0,0,0,223,
Snd,Nrm,4294967295,  786,ID_INTERNAL_PING,40,15833243,151038144:3003,151038144:54262,0,0,0,223,
Rcv,Nrm,  557,  552,ID_CONNECTED_PONG,72,15833256,151038144:3003,151038144:54262,0,0,0,223,
Rcv,Nrm,  558,  553,ID_INTERNAL_PING,40,15833986,151038144:3003,151038144:54262,0,0,0,223,
Snd,Nrm,4294967295,  788,ID_CONNECTED_PONG,72,15834016,151038144:3003,151038144:54262,0,0,0,223,
Rcv,Nrm,  559,  554,Unknown,296,15834206,151038144:3003,151038144:54262,0,0,0,302,
Snd,Nrm,4294967295,  789,ID_REPLICA_MANAGER_SERIALIZE,1270,15834266,151038144:3003,151038144:54262,0,0,0,520,
Rcv,Nrm,  560,  555,Unknown,544,15838266,151038144:3003,151038144:54262,0,0,0,224,
Snd,Nrm,4294967295,  791,Unknown,352,15838326,151038144:3003,151038144:54262,0,0,0,521,
Rcv,Nrm,  561,  556,ID_DISCONNECTION_NOTIFICATION,8,15838356,151038144:3003,151038144:54262,0,0,0,225,
Rcv,Raw,    0,    0,ID_OPEN_CONNECTION_REQUEST,16,16009607,151038144:3003,151038144:64839,-1,-1,-1,-1,
Snd,Raw,    0,    0,ID_OPEN_CONNECTION_REPLY,16,16009607,151038144:3003,151038144:64839,-1,-1,-1,-1,
Rcv,Nrm,    0,    0,ID_CONNECTION_REQUEST,72,16009616,151038144:3003,151038144:64839,0,0,0,0,
Snd,Nrm,4294967295,    1,ID_CONNECTION_REQUEST_ACCEPTED,120,16009645,151038144:3003,151038144:64839,0,0,0,0,
Rcv,Nrm,    1,    1,ID_NEW_INCOMING_CONNECTION,104,16009666,151038144:3003,151038144:64839,0,0,0,1,
Rcv,Nrm,    2,    1,ID_INTERNAL_PING,40,16009666,151038144:3003,151038144:64839,0,0,0,0,
Rcv,Nrm,    3,    2,ID_INTERNAL_PING,40,16009686,151038144:3003,151038144:64839,0,0,0,3,
Rcv,Nrm,    4,    2,Unknown,472,16009686,151038144:3003,151038144:64839,0,0,0,2,
Snd,Nrm,4294967295,    3,ID_INTERNAL_PING,40,16009686,151038144:3003,151038144:64839,0,0,0,1,
Snd,Nrm,4294967295,    3,ID_CONNECTED_PONG,72,16009686,151038144:3003,151038144:64839,0,0,0,0,
Snd,Nrm,4294967295,    4,ID_INTERNAL_PING,40,16009717,151038144:3003,151038144:64839,0,0,0,2,
Snd,Nrm,4294967295,    4,ID_CONNECTED_PONG,72,16009717,151038144:3003,151038144:64839,0,0,0,3,
Rcv,Nrm,    5,    3,ID_CONNECTED_PONG,72,16009736,151038144:3003,151038144:64839,0,0,0,2,
Rcv,Nrm,    6,    3,ID_CONNECTED_PONG,72,16009736,151038144:3003,151038144:64839,0,0,0,0,
Snd,Nrm,4294967295,    6,Unknown,472,16009765,151038144:3003,151038144:64839,0,0,0,0,
Rcv,Nrm,    7,    4,Unknown,1384,16009786,151038144:3003,151038144:64839,0,0,0,3,
Snd,Nrm,4294967295,    8,Unknown,288,16009815,151038144:3003,151038144:64839,0,0,0,1,
Rcv,Nrm,    8,    5,Unknown,128,16014241,151038144:3003,151038144:64839,0,0,0,4,
Snd,Nrm,4294967295,   10,Unknown,9840,16014331,151038144:3003,151038144:64839,0,0,0,2,
Snd,Nrm,4294967295,   10,Unknown,144,16014331,151038144:3003,151038144:64839,0,0,0,6,
Snd,Nrm,4294967295,   10,Unknown,144,16014331,151038144:3003,151038144:64839,0,0,0,7,
Snd,Nrm,4294967295,   10,Unknown,184,16014331,151038144:3003,151038144:64839,0,0,0,8,
Snd,Nrm,4294967295,   11,ID_REPLICA_MANAGER_CONSTRUCTION,3828,16014331,151038144:3003,151038144:64839,0,0,0,3,
Snd,Nrm,4294967295,   11,ID_REPLICA_MANAGER_SCOPE_CHANGE,25,16014331,151038144:3003,151038144:64839,0,0,0,4,
Snd,Nrm,4294967295,   11,ID_REPLICA_MANAGER_SERIALIZE,1078,16014331,151038144:3003,151038144:64839,0,0,0,5,
Rcv,Nrm,    9,    6,Unknown,216,16014375,151038144:3003,151038144:64839,0,0,0,5,
Rcv,Nrm,   10,    6,Unknown,216,16014375,151038144:3003,151038144:64839,0,0,0,6,
Rcv,Nrm,   11,    7,Unknown,216,16014411,151038144:3003,151038144:64839,0,0,0,7,
Rcv,Nrm,   12,    7,Unknown,152,16014411,151038144:3003,151038144:64839,0,0,0,8,
Snd,Nrm,4294967295,   14,Unknown,1640,16014442,151038144:3003,151038144:64839,0,0,0,9,
Rcv,Nrm,   13,    8,Unknown,208,16014731,151038144:3003,151038144:64839,0,0,0,9,
Rcv,Nrm,   14,    9,Unknown,208,16015634,151038144:3003,151038144:64839,0,0,0,10,
Rcv,Nrm,   15,   10,Unknown,184,16015704,151038144:3003,151038144:64839,0,0,0,11,
Rcv,Nrm,   16,   11,Unknown,144,16017644,151038144:3003,151038144:64839,0,0,0,12,
Snd,Nrm,4294967295,   19,ID_INTERNAL_PING,40,16019471,151038144:3003,151038144:64839,0,0,0,12,
Rcv,Nrm,   17,   12,ID_CONNECTED_PONG,72,16019484,151038144:3003,151038144:64839,0,0,0,12,
Rcv,Nrm,   18,   13,Unknown,296,16021074,151038144:3003,151038144:64839,0,0,0,13,
Snd,Nrm,4294967295,   22,ID_REPLICA_MANAGER_SERIALIZE,1270,16021137,151038144:3003,151038144:64839,0,0,0,10,
Rcv,Nrm,   19,   14,Unknown,144,16021804,151038144:3003,151038144:64839,0,0,0,14,
Rcv,Nrm,   20,   15,Unknown,144,16026009,151038144:3003,151038144:64839,0,0,0,15,
Rcv,Nrm,   21,   16,Unknown,296,16026094,151038144:3003,151038144:64839,0,0,0,16,
Snd,Nrm,4294967295,   26,ID_REPLICA_MANAGER_SERIALIZE,1270,16026154,151038144:3003,151038144:64839,0,0,0,11,
Rcv,Nrm,   22,   17,Unknown,544,16030174,151038144:3003,151038144:64839,0,0,0,17,
Snd,Nrm,4294967295,   28,Unknown,352,16030234,151038144:3003,151038144:64839,0,0,0,12,
Rcv,Nrm,   23,   18,ID_DISCONNECTION_NOTIFICATION,8,16030254,151038144:3003,151038144:64839,0,0,0,18,
